subject,label,hr_mean_bpm,rmssd_ms,sdnn_ms,resp_rate_mean_bpm,hr_div_rmssd,hr_div_sdnn,rmssd_div_sdnn,hr_div_resp,label_name
S17,1,64.90508442239816,84.03898700200996,114.12805592323437,52.80201150520019,0.7723211183024592,0.5687040219633206,0.7363569485362729,1.22921613348018,baseline
S17,1,67.29164481150521,112.64607398197077,133.58681019159786,52.58479800441551,0.5973723045356678,0.5037297074089251,0.8432424864431399,1.2796786783483465,baseline
S17,2,71.67235494880545,244.48392371602318,204.27960298707467,49.268271747993644,0.29315774166016517,0.35085419151387504,1.1968102548715662,1.4547365354199615,stress
S17,2,71.35051561150426,169.49572672992912,147.6136263963855,49.93696997478799,0.42095760753421624,0.48335995363942474,1.1482390268956864,1.4288114726930263,stress
S2,1,74.30083685001073,59.10833118286615,81.80936457216849,47.60310658810927,1.2570281610580887,0.9082192147387469,0.7225130214857429,1.5608400832514207,baseline
S2,1,71.70140627458834,57.29561414868119,58.85982075919683,46.610875871036576,1.2514292296182452,1.218172351695193,0.97342488321677,1.5382977670913647,baseline
S2,1,70.54209192802647,60.568080324595385,62.69051108101779,47.40451471568722,1.1646743887205693,1.1252435290703202,0.966144306054875,1.4880880513408674,baseline
S2,1,74.26790208190346,67.7045836361115,80.14181687035097,48.3025854910906,1.096940533318505,0.9267059942258359,0.8448096921191623,1.5375554191732066,baseline
S2,2,76.30173564753004,56.9035402182173,76.50901775583414,48.918569294146295,1.3408961086590274,0.9972907493210068,0.7437494544736613,1.559770384712794,stress
S2,2,74.94703895261179,67.55639981113015,72.77888789902643,47.48592691537066,1.1093995411558921,1.029790934104317,0.9282417162633486,1.5783000105732858,stress
S3,1,64.57990115321252,205.4022908517912,195.22639997351345,53.663629732396984,0.3144069176901751,0.3307949189350115,1.0521235390278074,1.2034202955568123,baseline
S3,1,65.11410471683712,247.64291958597008,223.55162078080625,51.84196730686747,0.26293545894912024,0.2912710025962277,1.1077661558481184,1.2560114536434943,baseline
S3,1,67.42600717419576,256.52649580795025,225.20995488161066,51.74562697878315,0.26284227273222704,0.29939177071298007,1.139054869678395,1.303028122585932,baseline
S3,1,65.22518217656194,251.99776241073081,237.7901278649621,52.56595823958497,0.2588323862584601,0.2742972669311254,1.0597486307498731,1.240825514476095,baseline
S3,2,72.20251085186545,192.19693631097888,179.16403252647106,51.14320096269555,0.37566941616093297,0.40299668317187326,1.07274285804313,1.4117714474800045,stress
S3,2,76.88090800318432,186.023957809175,173.70889373129737,51.86668573880703,0.41328498172288874,0.44258475402018277,1.0708948391377546,1.4822791722290725,stress
S3,2,74.87380417840443,136.65889089033018,151.89834846421232,50.603855531850044,0.547888276354381,0.4929204625028883,0.8996733162146751,1.479606709636559,stress
S4,1,62.053484193519175,94.06831294418494,99.54407619333156,50.40216009257539,0.6596640489379071,0.6233769659281455,0.94499157098498,1.2311671579063952,baseline
S4,1,62.337736713500306,112.99545278563387,115.73882241255954,50.74910570581184,0.5516835870533886,0.538606972268068,0.97629689355965,1.22835143292705,baseline
S4,1,60.64244971480036,155.7673522796774,145.0697025203654,50.8012095526084,0.3893142486361196,0.4180228446135205,1.0737414468593827,1.1937205875383858,baseline
S4,1,63.4623108849913,115.10114423671007,132.92470932535852,51.423078210714095,0.5513612510617492,0.47743050338109233,0.8659123260144065,1.2341211979754414,baseline
S4,2,75.68289078514563,39.36168547372472,69.02810506169256,46.53517359950332,1.9227553361673642,1.0964069014715887,0.5702269450761536,1.6263588363610062,stress
S4,2,80.36340559136912,119.84967199600933,108.32491021791971,49.97228540300846,0.670535048223119,0.7418737336564619,1.1063906884843477,1.6081595016771242,stress
S5,1,63.11691657403477,37.206496890906294,60.209292812457434,51.49489774012108,1.6963950344237133,1.0482919434153484,0.6179527304331366,1.2256926286671437,baseline
S5,1,60.51844323891044,32.44275535579976,48.86016609793014,51.68599584366829,1.8653915974523299,1.238604942881563,0.6639919170715658,1.1708866638065205,baseline
S5,1,64.47245475868118,31.800006037799253,65.13387925192062,52.13165663458957,2.0274352992903726,0.9898451543062371,0.4882252738978626,1.2367236899949856,baseline
S5,1,64.03872818323462,34.2991464955482,80.27607406198219,50.47426928194343,1.8670647735081811,0.7977311911615097,0.4272648718354785,1.268740074779918,baseline
S5,2,82.72369161508158,183.7262093226617,166.90042175443122,52.261806765319605,0.4502552571027112,0.4956469896570843,1.1008133316342787,1.5828708713908484,stress
S5,2,86.31525619763613,44.622269645209734,53.42951932378481,48.6877212479462,1.9343537853167494,1.6154975244033654,0.835161352936701,1.7728341763638646,stress
S6,1,68.81376275255052,34.343887202925856,70.5443410450992,51.57018159927762,2.0036684358399612,0.9754682194643746,0.48684113699452813,1.3343711543865193,baseline
S6,1,66.05032405642393,41.986082097318416,57.623474026704756,51.962568607500614,1.5731480709090135,1.146239881785223,0.7286280948257403,1.2711135308828787,baseline
S6,1,69.89519059290272,37.23943802987192,82.6930174690007,52.28639704654835,1.8769131407631803,0.8452369103486214,0.45033352476020055,1.3367758067299609,baseline
S6,1,73.09467500762894,45.60420173588949,84.39360229122549,52.4907339830278,1.6028057114330554,0.8661163053023118,0.5403751054317896,1.392525298489123,baseline
S6,2,79.32049160391261,100.66534021570679,100.315339680197,50.14015366763286,0.7879622860653309,0.7907114889585632,1.0034890031437425,1.5819754388809668,stress
S6,2,78.91386142863274,47.6498628029935,75.81665934436899,52.37082865537586,1.6561193839088062,1.040851207518863,0.6284880290829186,1.5068285810011188,stress
S7,1,73.11768465434844,65.91788132077774,100.56776760620875,50.54224030485797,1.109223828031337,0.7270488984169753,0.6554573387657475,1.4466648928365882,baseline
S7,1,69.69192697033706,53.62729350102989,90.17214907176307,51.08611659654847,1.2995607725196623,0.7728764112616755,0.594721253214791,1.3642048292832196,baseline
S7,1,70.41978460615124,51.584183243780856,101.40753191384307,50.816696914700536,1.365142960068894,0.6944236121038884,0.5086819713510761,1.3857607613567622,baseline
S7,1,71.04127159587951,50.52480260765601,92.82930982749532,51.20341356090406,1.4060672764531423,0.7652892359955652,0.5442764004337233,1.3874323342012977,baseline
S7,2,74.679658302189,191.6710411575864,163.6769343971962,48.207345881277156,0.389624107278624,0.4562625673386773,1.1710326923184953,1.549134409641772,stress
S7,2,71.19459856942309,184.26212536179435,161.3753473887485,48.969761841048964,0.3863767360201353,0.44117394460454595,1.1418232607605934,1.453848168600733,stress
S8,1,70.02434179500493,46.594134727771944,65.61597678789242,48.691818858418735,1.5028574348279002,1.0671843234363914,0.710103499310698,1.4381130842249865,baseline
S8,1,71.27874604324776,47.1591947789496,57.85185060785043,51.11171560696952,1.5114495991153858,1.232091027241492,0.8151717582661072,1.3945676680343773,baseline
S8,1,73.70634773029657,52.4626796753327,67.39085521199479,51.49145863843875,1.4049291455646398,1.0937143845175257,0.7784836608809641,1.4314286229070667,baseline
S8,1,74.06313000128682,58.052048834413476,84.86069187431374,50.8087100645825,1.2758056173442394,0.8727613264216715,0.6840864427595492,1.4576856981243145,baseline
S8,2,81.75065477809106,187.5515139250291,156.25777256284056,51.51677134838969,0.43588373704501077,0.5231781653947118,1.2002699824074572,1.5868745777028672,stress
S8,2,82.60944107898045,164.11186000896262,150.77947016752418,49.27156107680203,0.5033727670533312,0.5478825531565861,1.0884231110948024,1.6766150548835466,stress
S9,1,76.96602671477044,83.49833578370703,101.3170431737463,52.29609551220961,0.9217671944281883,0.7596552791496604,0.8241292201995831,1.4717356231078689,baseline
S9,1,76.42490758517923,29.358976764335047,57.22116500066783,52.50551107463569,2.6031189097168856,1.3356055855256925,0.5130789763541584,1.455559731178362,baseline
S9,1,79.25361155698235,31.328868155466786,59.76647808149477,53.18869322118945,2.529731082645348,1.32605457274755,0.5241879588880611,1.4900462251892492,baseline
S9,1,74.7284617843054,40.10280020343023,73.90433828214896,53.30915684496828,1.8634225392049664,1.0111512195537173,0.5426312059019783,1.4017941045593338,baseline
S9,2,80.66311540023409,100.45499320253367,112.5133283270062,50.028941967766784,0.8029776602304285,0.7169205337682005,0.8928274960507215,1.6123290285092304,stress
S9,2,77.49225268176401,71.83905001099312,90.26868898356878,51.36264838655743,1.0786926145307576,0.8584621484407466,0.7958357523511799,1.5087277450834329,stress
